dc,time,wm_changes,firing_count
20099,39,12,1
20100,104,61,12
20101,39,12,1
20102,102,60,10
20103,101,18,1
20104,104,71,8
20105,62,20,5
20106,319,58,3
20107,307,39,15
20108,179,26,6
20109,17,5,0
20110,84,45,11
20111,54,13,1
20112,88,61,6
20113,36,13,1
20114,268,105,9
20115,193,20,5
20116,418,79,18
20117,129,12,1
20118,159,23,5
20119,392,50,18
20120,141,13,1
20121,147,20,1
20122,16,5,0
20123,84,45,11
20124,44,13,1
20125,79,61,6
20126,33,13,1
20127,258,105,8
20128,36,13,2
20129,98,20,5
20130,14,5,0
20131,67,36,9
20132,41,12,1
20133,107,61,13
20134,43,12,1
20135,106,60,10
20136,347,21,1
20137,110,76,8
20138,167,49,23
20139,76,23,5
20140,64,23,4
20141,58,23,3
20142,50,23,2
20143,405,62,6
20144,505,73,24
20145,17,5,0
20146,97,52,14
20147,43,13,1
20148,84,61,6
20149,42,13,1
20150,77,60,6
20151,188,33,1
20152,100,68,9
20153,87,27,9
20154,62,23,3
20155,55,23,2
20156,267,63,2
20157,285,52,13
20158,280,31,5
20159,125,19,4
20160,15,5,0
20161,70,36,9
20162,37,12,1
20163,112,61,13
20164,36,12,1
20165,104,60,10
20166,192,22,1
20167,120,73,8
20168,78,23,8
20169,337,58,3
20170,301,38,12
20171,325,39,6
20172,186,25,6
20173,15,5,0
20174,70,36,9
20175,40,12,1
20176,109,61,12
20177,45,12,1
20178,110,60,10
20179,173,28,1
20180,109,74,8
20181,118,34,14
20182,60,23,2
20183,397,58,3
20184,351,54,11
20185,190,25,5
20186,15,5,0
20187,68,36,9
20188,35,12,1
20189,110,61,13
20190,38,12,1
20191,109,60,10
20192,123,21,1
20193,113,73,8
20194,75,23,8
20195,360,58,3
20196,260,29,8
20197,16,5,0
20198,82,45,11
20199,39,13,1
20200,81,61,6
20201,214,39,1
20202,101,69,9
20203,110,31,11
20204,74,23,4
20205,64,23,3
20206,53,23,2
20207,301,59,2
20208,397,69,18
20209,308,31,6
20210,133,19,4
20211,16,5,0
20212,74,36,9
20213,39,12,1
20214,122,61,12
20215,38,12,1
20216,114,60,10
20217,197,14,1
20218,110,73,8
20219,84,24,9
20220,400,58,3
20221,333,38,12
20222,366,39,6
20223,196,20,6
20224,16,5,0
20225,70,36,9
20226,39,12,1
20227,109,61,12
20228,41,12,1
20229,107,60,10
20230,133,12,1
20231,103,71,8
20232,65,20,5
20233,384,58,3
20234,331,38,14
20235,265,40,16
20236,17,5,0
20237,131,43,16
20238,1035,131,41
20239,850,202,77
20240,2895,81,10
20241,542,72,16
20242,226,24,8
20243,443,58,16
20244,246,27,7
20245,444,60,19
20246,172,25,3
20247,152,17,1
20248,15,5,0
20249,112,52,14
20250,54,13,1
20251,86,61,6
20252,39,13,1
20253,77,60,6
20254,1055,181,1
20255,130,79,9
20256,222,71,31
20257,135,23,14
20258,120,23,13
20259,118,23,12
20260,112,23,11
20261,110,23,10
20262,104,23,9
20263,103,23,8
20264,100,23,7
20265,96,23,6
20266,93,23,5
20267,91,23,4
20268,87,23,3
20269,69,23,2
20270,642,63,2
20271,902,160,51
20272,416,31,5
20273,479,37,6
20274,174,14,2
20275,739,25,6
20276,16,5,0
20277,78,36,9
20278,41,12,1
20279,111,61,12
20280,35,12,1
20281,103,60,10
20282,253,41,1
20283,119,75,8
20284,117,34,13
20285,72,23,4
20286,64,23,3
20287,57,23,2
20288,830,58,3
20289,481,56,15
20290,536,19,4
20291,17,5,0
20292,97,36,9
20293,292,26,1
20294,150,71,12
20295,107,24,7
20296,65,23,2
20297,1067,50,3
20298,653,94,13
20299,498,19,4
20300,26,5,0
20301,114,41,10
20302,94,12,1
20303,134,61,14
20304,49,12,1
20305,101,53,7
20306,41,12,1
20307,119,60,11
20308,381,21,1
20309,123,81,8
20310,182,49,23
20311,80,23,5
20312,90,23,4
20313,66,23,3
20314,59,23,2
20315,689,61,3
20316,551,73,19
20317,669,19,4
20318,17,5,0
20319,80,36,9
20320,41,12,1
20321,121,61,13
20322,43,12,1
20323,109,60,10
20324,202,14,1
20325,116,73,8
20326,85,23,8
20327,576,58,3
20328,497,47,19
20329,557,48,6
20330,591,25,6
20331,16,5,0
20332,77,36,9
20333,44,12,1
20334,116,61,12
20335,50,12,1
20336,120,60,10
20337,238,19,1
20338,117,74,8
20339,126,34,14
20340,85,23,2
20341,594,58,3
20342,539,58,12
20343,710,25,5
20344,17,5,0
20345,79,36,9
20346,40,12,1
20347,123,61,13
20348,39,12,1
20349,114,60,10
20350,143,21,1
20351,115,73,8
20352,86,23,8
20353,569,58,3
20354,476,38,15
20355,21,5,0
20356,97,45,11
20357,42,13,1
20358,92,61,6
20359,261,17,1
20360,110,69,9
20361,118,31,11
20362,77,23,4
20363,68,23,3
20364,65,23,2
20365,356,58,3
20366,782,73,20
20367,505,40,6
20368,795,19,4
20369,17,5,0
20370,90,36,9
20371,46,12,1
20372,126,61,12
20373,56,12,1
20374,122,60,10
20375,223,14,1
20376,118,73,8
20377,97,24,9
20378,1064,58,3
20379,562,47,21
20380,620,48,6
20381,791,20,7
20382,18,5,0
20383,82,36,9
20384,42,12,1
20385,127,61,12
20386,40,12,1
20387,119,60,10
20388,88,15,1
20389,112,71,8
20390,102,20,5
20391,743,58,3
20392,472,38,14
20393,427,49,30
20394,850,93,26
20395,20,5,0
20396,154,43,16
20397,803,131,41
20398,791,167,75
20399,309,113,35
20400,4227,81,10
20401,413,33,17
20402,787,71,19
20403,396,36,16
20404,683,64,15
20405,250,23,7
20406,780,87,16
20407,18,5,0
20408,90,38,9
20409,44,13,1
20410,356,102,8
20411,184,20,4
20412,14,5,0
20413,86,45,11
20414,36,13,1
20415,81,61,6
20416,193,32,1
20417,102,68,9
20418,97,27,9
20419,67,23,3
20420,57,23,2
20421,356,59,2
20422,362,52,13
20423,566,51,19
20424,224,14,3
20425,497,40,7
20426,38,8,5
20427,58,28,7
20428,51,14,4
20429,35,13,2
20430,887,46,5
20431,224,18,5
20432,1434,1231,7
20433,65,16,3
20434,27,10,1
20435,96,18,5
20436,13,5,0
20437,70,36,9
20438,47,12,1
20439,112,57,9
20440,295,51,1
20441,104,72,8
20442,200,50,24
20443,75,23,5
20444,86,23,4
20445,71,23,3
20446,50,23,2
20447,303,54,3
20448,219,64,17
20449,111,19,4
20450,14,5,0
20451,64,36,9
20452,34,12,1
20453,107,61,13
20454,35,12,1
20455,94,60,10
20456,153,24,1
20457,109,73,8
20458,74,23,8
20459,189,58,3
20460,203,38,12
20461,279,39,6
20462,131,25,6
20463,15,5,0
20464,65,36,9
20465,36,12,1
20466,106,61,12
20467,45,12,1
20468,111,60,10
20469,92,16,1
20470,105,71,8
20471,60,20,5
20472,189,58,3
20473,180,35,12
20474,83,14,1
20475,16,5,0
20476,139,52,14
20477,48,13,1
20478,86,61,6
20479,44,13,1
20480,77,60,6
20481,954,187,1
20482,134,80,9
20483,329,75,33
20484,247,23,15
20485,141,23,14
20486,125,23,13
20487,120,23,12
20488,118,23,11
20489,112,23,10
20490,109,23,9
20491,107,23,8
20492,135,23,7
20493,102,23,6
20494,97,23,5
20495,92,23,4
20496,91,23,3
20497,70,23,2
20498,642,63,2
20499,1117,187,61
20500,364,54,15
20501,110,14,2
20502,254,38,5
20503,556,25,6
20504,14,5,0
20505,71,36,9
20506,206,28,1
20507,95,66,8
20508,78,24,7
20509,55,23,2
20510,189,50,3
20511,334,56,12
20512,692,79,14
20513,16,5,0
20514,75,41,10
20515,35,12,1
20516,109,61,14
20517,38,12,1
20518,80,53,7
20519,36,12,1
20520,106,60,11
20521,112,19,1
20522,115,77,8
20523,74,22,7
20524,215,61,3
20525,206,29,8
20526,16,5,0
20527,82,45,11
20528,36,13,1
20529,78,61,6
20530,32,13,1
20531,236,105,8
20532,99,20,4
20533,14,5,0
20534,66,38,9
20535,34,13,1
20536,247,102,8
20537,38,13,2
20538,135,20,5
20539,14,5,0
20540,67,36,9
20541,34,12,1
20542,108,61,13
20543,37,12,1
20544,102,60,10
20545,150,25,1
20546,111,73,8
20547,79,24,9
20548,228,62,6
20549,284,33,8
20550,17,5,0
20551,95,52,14
20552,36,13,1
20553,88,61,6
20554,38,13,1
20555,80,60,6
20556,229,40,1
20557,103,69,9
20558,104,31,11
20559,74,23,4
20560,66,23,3
20561,56,23,2
20562,276,63,2
20563,347,70,21
20564,309,36,11
20565,311,42,9
20566,17,5,0
20567,69,38,9
20568,38,13,1
20569,250,102,8
20570,38,13,2
20571,145,20,5
20572,14,5,0
20573,67,36,9
20574,36,12,1
20575,106,61,12
20576,37,12,1
20577,111,60,10
20578,84,16,1
20579,105,71,8
20580,63,20,5
20581,224,62,6
20582,346,42,14
20583,144,22,3
20584,17,5,0
20585,117,42,15
20586,4873,75,9
20587,64,6,1
20588,95,45,11
20589,39,13,1
20590,84,61,6
20591,607,51,1
20592,109,74,9
20593,171,51,21
20594,99,23,9
20595,84,23,8
20596,79,23,7
20597,73,23,6
20598,73,23,5
20599,67,23,4
20600,65,23,3
20601,55,23,2
20602,359,59,2
20603,868,137,42
20604,302,31,5
20605,343,45,8
20606,128,15,3
20607,220,19,4
20608,15,5,0
20609,73,36,9
20610,38,12,1
20611,118,61,12
20612,39,12,1
20613,109,60,10
20614,35,11,1
20615,128,68,9
20616,307,96,5
20617,221,19,4
20618,15,5,0
20619,76,40,10
20620,95,16,1
20621,95,69,9
20622,63,20,5
20623,179,51,3
20624,326,39,15
20625,199,26,6
20626,17,5,0
20627,86,45,11
20628,46,13,1
20629,90,61,6
20630,302,52,1
20631,107,70,9
20632,131,35,13
20633,83,23,5
20634,74,23,4
20635,70,23,3
20636,58,23,2
20637,332,59,3
20638,698,92,38
20639,579,98,21
20640,152,14,2
20641,334,38,5
20642,154,19,4
20643,15,5,0
20644,69,36,9
20645,42,12,1
20646,105,61,12
20647,40,12,1
20648,102,60,10
20649,351,21,1
20650,111,76,8
20651,164,49,23
20652,78,23,5
20653,71,23,4
20654,67,23,3
20655,55,23,2
20656,284,58,3
20657,628,95,32
20658,17,5,0
20659,71,38,9
20660,38,13,1
20661,273,102,8
20662,128,20,4
20663,14,5,0
20664,69,38,9
20665,38,13,1
20666,277,102,8
20667,38,13,2
20668,227,20,5
20669,16,5,0
20670,70,36,9
20671,38,12,1
20672,113,61,13
20673,38,12,1
20674,110,60,10
20675,194,22,1
20676,116,73,8
20677,81,23,8
20678,239,62,6
20679,446,42,12
20680,400,43,9
20681,17,5,0
20682,69,38,9
20683,37,13,1
20684,286,102,8
20685,39,13,2
20686,254,26,7
20687,15,5,0
20688,67,36,9
20689,40,12,1
20690,104,61,12
20691,45,12,1
20692,112,60,10
20693,165,28,1
20694,110,74,8
20695,118,34,14
20696,58,23,2
20697,285,62,6
20698,507,58,11
20699,247,25,5
20700,16,5,0
20701,69,36,9
20702,37,12,1
20703,109,61,13
20704,38,12,1
20705,106,60,10
20706,125,21,1
20707,112,73,8
20708,80,23,8
20709,232,58,3
20710,299,29,8
20711,18,5,0
20712,85,45,11
20713,39,13,1
20714,83,61,6
20715,240,39,1
20716,106,69,9
20717,107,31,11
20718,76,23,4
20719,67,23,3
20720,56,23,2
20721,312,59,2
20722,423,65,17
20723,350,31,6
20724,249,19,4
20725,16,5,0
20726,72,36,9
20727,39,12,1
20728,122,61,12
20729,39,12,1
20730,110,60,10
20731,200,14,1
20732,110,73,8
20733,83,24,9
20734,244,58,3
20735,362,38,12
20736,403,39,6
20737,260,20,6
20738,16,5,0
20739,69,36,9
20740,40,12,1
20741,115,61,12
20742,43,12,1
20743,112,60,10
20744,140,12,1
20745,106,71,8
20746,67,20,5
20747,223,58,3
20748,343,38,14
20749,239,31,9
20750,17,5,0
20751,133,43,16
20752,1045,131,41
20753,877,202,77
20754,6739,81,10
20755,605,59,15
20756,281,24,8
20757,509,58,16
20758,213,18,2
20759,17,5,0
20760,119,52,14
20761,58,13,1
20762,88,61,6
20763,46,13,1
20764,78,60,6
20765,569,22,1
20766,106,74,9
20767,166,51,21
20768,90,23,9
20769,79,23,8
20770,75,23,7
20771,73,23,6
20772,69,23,5
20773,62,23,4
20774,61,23,3
20775,53,23,2
20776,384,62,2
20777,1070,141,43
20778,521,53,12
20779,208,24,2
20780,448,38,5
20781,301,19,4
20782,16,5,0
20783,76,36,9
20784,39,12,1
20785,114,61,12
20786,38,12,1
20787,109,60,10
20788,261,41,1
20789,113,75,8
20790,121,34,13
20791,75,23,4
20792,71,23,3
20793,58,23,2
20794,290,58,3
20795,576,74,18
20796,408,19,4
20797,17,5,0
20798,77,36,9
20799,200,26,1
20800,118,71,12
20801,86,24,7
20802,61,23,2
20803,253,50,3
20804,651,112,16
20805,316,19,4
20806,16,5,0
20807,79,41,10
20808,41,12,1
20809,112,61,14
20810,46,12,1
20811,85,53,7
20812,42,12,1
20813,114,60,11
20814,364,21,1
20815,121,81,8
20816,174,49,23
20817,79,23,5
20818,72,23,4
20819,68,23,3
20820,58,23,2
20821,300,61,3
20822,579,81,21
20823,597,19,4
20824,18,5,0
20825,74,36,9
20826,41,12,1
20827,116,61,13
20828,40,12,1
20829,107,60,10
20830,193,14,1
20831,110,73,8
20832,89,23,8
20833,232,58,3
20834,476,47,19
20835,546,48,6
20836,475,25,6
20837,18,5,0
20838,74,36,9
20839,45,12,1
20840,113,61,12
20841,50,12,1
20842,114,60,10
20843,218,19,1
20844,118,74,8
20845,126,34,14
20846,64,23,2
20847,275,58,3
20848,541,58,12
20849,586,25,5
20850,18,5,0
20851,80,36,9
20852,40,12,1
20853,122,61,13
20854,40,12,1
20855,120,60,10
20856,144,21,1
20857,116,73,8
20858,83,23,8
20859,258,58,3
20860,467,38,15
20861,20,5,0
20862,96,45,11
20863,45,13,1
20864,91,61,6
20865,261,17,1
20866,117,69,9
20867,129,31,11
20868,87,23,4
20869,70,23,3
20870,66,23,2
20871,360,58,3
20872,809,73,20
20873,518,40,6
20874,797,19,4
20875,19,5,0
20876,88,36,9
20877,42,12,1
20878,127,61,12
20879,43,12,1
20880,119,60,10
20881,214,14,1
20882,118,73,8
20883,89,24,9
20884,270,58,3
20885,532,47,21
20886,600,48,6
20887,631,20,7
20888,19,5,0
20889,76,36,9
20890,41,12,1
20891,114,61,12
20892,43,12,1
20893,119,60,10
20894,87,15,1
20895,112,71,8
20896,73,20,5
20897,265,58,3
20898,428,38,14
20899,441,49,29
20900,807,93,26
20901,20,5,0
20902,153,43,16
20903,710,131,41
20904,794,167,75
20905,297,113,35
20906,8837,81,10
20907,523,33,17
20908,820,71,19
20909,409,36,15
20910,861,72,15
20911,262,23,7
20912,873,88,27
20913,236,18,1
20914,326,38,13
20915,761,85,27
20916,234,13,1
20917,293,29,7
20918,562,53,17
20919,237,13,2
20920,282,23,7
20921,681,62,23
20922,251,13,1
20923,255,20,1
20924,17,5,0
20925,116,45,11
20926,47,13,1
20927,85,61,6
20928,212,32,1
20929,107,68,9
20930,97,27,9
20931,66,23,3
20932,57,23,2
20933,387,59,2
20934,360,52,13
20935,622,51,19
20936,262,14,3
20937,553,40,7
20938,37,8,5
20939,59,28,7
20940,35,13,2
20941,36,13,2
20942,4695,1205,6
20943,2777,5,1
20944,81,31,9
20945,352,9,1
20946,77,34,10
20947,905,117,5
20948,837,122,5
20949,25,3,0
20950,54,31,9
20951,14,5,0
20952,47,30,8
20953,31,14,1
20954,514,73,2
20955,28,3,0
20956,50,26,7
20957,1517,189,11
20958,78,3,0
20959,257,72,14
20960,70,16,3
20961,28,10,1
20962,109,18,5
20963,14,5,0
20964,69,36,9
20965,49,12,1
20966,95,57,9
20967,247,42,1
20968,104,70,8
20969,150,33,13
20970,69,23,4
20971,59,23,3
20972,49,23,2
20973,213,54,3
20974,182,51,14
20975,86,19,4
20976,13,5,0
20977,63,36,9
20978,40,12,1
20979,111,61,13
20980,35,12,1
20981,98,60,10
20982,278,51,1
20983,129,76,8
20984,147,49,23
20985,75,23,5
20986,68,23,4
20987,63,23,3
20988,51,23,2
20989,288,58,3
20990,355,81,26
20991,16,5,0
20992,83,45,11
20993,37,13,1
20994,81,61,6
20995,37,13,1
20996,192,105,8
20997,37,13,2
20998,138,20,5
20999,14,5,0
21000,64,36,9
21001,34,12,1
21002,104,61,13
21003,34,12,1
21004,96,60,10
21005,136,24,1
21006,110,73,8
21007,76,23,8
21008,234,62,6
21009,226,42,12
21010,215,43,9
21011,15,5,0
21012,79,45,11
21013,37,13,1
21014,81,61,6
21015,36,13,1
21016,207,105,8
21017,37,13,2
21018,170,26,7
21019,16,5,0
21020,67,36,9
21021,37,12,1
21022,102,61,12
21023,42,12,1
21024,105,60,10
21025,80,16,1
21026,105,71,8
21027,63,20,5
21028,243,62,6
21029,210,39,12
21030,92,19,3
21031,15,5,0
21032,93,37,12
21033,56,22,6
21034,790,74,7
21035,39,6,1
21036,98,52,14
21037,46,13,1
21038,86,61,6
21039,39,13,1
21040,76,60,6
21041,505,99,1
21042,112,74,9
21043,186,51,21
21044,115,23,9
21045,91,23,8
21046,87,23,7
21047,82,23,6
21048,80,23,5
21049,74,23,4
21050,69,23,3
21051,61,23,2
21052,351,63,2
21053,799,137,42
21054,327,57,15
21055,118,15,3
21056,229,39,6
21057,196,20,5
21058,14,5,0
21059,69,36,9
21060,38,12,1
21061,105,61,12
21062,37,12,1
21063,112,60,10
21064,356,58,1
21065,117,77,8
21066,116,33,13
21067,71,23,2
21068,332,58,3
21069,311,59,12
21070,186,19,4
21071,15,5,0
21072,69,36,9
21073,35,12,1
21074,110,61,13
21075,38,12,1
21076,112,60,10
21077,344,21,1
21078,121,76,8
21079,180,49,23
21080,81,23,5
21081,72,23,4
21082,66,23,3
21083,57,23,2
21084,354,58,3
21085,418,77,20
21086,381,19,4
21087,16,5,0
21088,71,36,9
21089,42,12,1
21090,115,61,13
21091,42,12,1
21092,116,60,10
21093,266,34,1
21094,118,77,8
21095,92,27,12
21096,304,58,3
21097,323,47,19
21098,317,48,6
21099,314,25,6
21100,15,5,0
21101,71,36,9
21102,36,12,1
21103,106,61,12
21104,37,12,1
21105,109,60,10
21106,70,14,1
21107,106,71,8
21108,64,20,5
21109,297,58,3
21110,307,44,19
21111,270,37,23
21112,519,90,26
21113,19,5,0
21114,118,42,17
21115,72,22,6
21116,1490,79,7
21117,212,24,10
21118,570,95,42
21119,176,25,3
21120,240,38,17
21121,18,5,0
21122,99,45,11
21123,41,13,1
21124,90,61,6
21125,39,13,1
21126,336,105,11
21127,167,20,7
21128,343,52,9
21129,96,13,1
21130,226,37,5
21131,122,19,4
21132,15,5,0
21133,81,36,9
21134,38,12,1
21135,123,61,12
21136,38,12,1
21137,121,60,10
21138,128,17,1
21139,136,71,8
21140,101,20,5
21141,623,58,3
21142,226,33,9
21143,17,5,0
21144,90,45,11
21145,37,13,1
21146,86,61,6
21147,33,13,1
21148,265,105,8
21149,37,13,2
21150,107,20,5
21151,14,5,0
21152,71,36,9
21153,37,12,1
21154,158,61,13
21155,57,12,1
21156,195,60,10
21157,156,12,1
21158,121,71,8
21159,65,20,5
21160,357,62,6
21161,241,33,8
21162,17,5,0
21163,98,52,14
21164,45,13,1
21165,87,61,6
21166,46,13,1
21167,77,60,6
21168,541,22,1
21169,107,74,9
21170,187,51,21
21171,99,23,9
21172,80,23,8
21173,76,23,7
21174,71,23,6
21175,67,23,5
21176,63,23,4
21177,60,23,3
21178,53,23,2
21179,322,62,2
21180,837,137,42
21181,259,31,5
21182,281,42,8
21183,17,5,0
21184,103,34,11
21185,57,19,5
21186,338,60,7
21187,659,13,1
21188,112,15,3
21189,167,19,4
21190,16,5,0
21191,73,36,9
21192,39,12,1
21193,123,61,12
21194,35,12,1
21195,112,60,10
21196,130,21,1
21197,107,73,8
21198,78,23,8
21199,386,58,3
21200,429,56,18
21201,359,69,12
21202,104,15,3
21203,93,19,4
21204,15,5,0
21205,66,36,9
21206,35,12,1
21207,110,61,12
21208,36,12,1
21209,109,60,10
21210,80,15,1
21211,106,71,8
21212,61,20,5
21213,371,58,3
21214,269,41,16
21215,165,29,7
21216,385,67,24
21217,110,13,1
21218,112,20,1
21219,15,5,0
21220,96,52,14
21221,35,13,1
21222,84,61,6
21223,36,13,1
21224,77,60,6
21225,170,32,1
21226,112,68,9
21227,97,27,9
21228,66,23,3
21229,52,23,2
21230,256,63,2
21231,246,52,13
21232,337,51,19
21233,119,14,3
21234,265,40,7
21235,36,8,5
21236,54,28,7
21237,35,13,2
21238,37,13,2
21239,1588,616,6
21240,672,5,1
21241,59,31,9
21242,248,9,1
21243,69,34,11
21244,363,30,4
21245,560,79,5
21246,23,3,0
21247,55,31,9
21248,14,5,0
21249,46,30,8
21250,49,18,4
21251,604,85,5
21252,44,3,0
21253,84,26,7
21254,23,5,0
21255,83,30,7
21256,31,7,0
21257,2382,561,304
21258,22,9,0
21259,156,52,25
21260,212,14,1
21261,78,43,7
21262,498,48,2
21263,19,11,0
21264,76,41,8
21265,420,49,2
21266,284,28,1
21267,315,63,6
21268,20,9,0
21269,67,36,10
21270,1223,24,10
21271,681,23,7
21272,37609,429,240
21273,1513,988,91
21274,220,41,9
21275,175,18,1
21276,205,21,2
21277,300,27,4
21278,337,24,3
21279,362,21,2
21280,378,18,1
21281,416,21,2
21282,490,27,4
21283,507,18,1
21284,602,27,4
21285,617,21,2
21286,614,18,1
21287,625,18,1
21288,640,18,1
21289,672,21,2
21290,669,18,1
21291,680,18,1
21292,716,21,2
21293,734,18,1
21294,9077,745,8
21295,2040,75,27
21296,75,31,9
21297,15,5,0
21298,51,30,8
21299,35,14,1
21300,615,73,2
21301,29,3,0
21302,55,31,9
21303,626,51,5
21304,25,3,0
21305,80,31,9
21306,974,91,6
21307,38,3,0
21308,140,43,13
21309,108,16,3
21310,28,10,1
21311,190,18,5
21312,24,5,0
21313,86,36,9
21314,56,12,1
21315,100,57,9
21316,309,51,1
21317,114,72,8
21318,175,50,24
21319,77,23,5
21320,66,23,4
21321,73,23,3
21322,52,23,2
21323,309,54,3
21324,283,64,17
21325,148,19,4
21326,14,5,0
21327,66,36,9
21328,35,12,1
21329,143,61,13
21330,37,12,1
21331,102,60,10
21332,153,24,1
21333,113,73,8
21334,76,23,8
21335,231,58,3
21336,190,38,12
21337,174,39,6
21338,131,25,6
21339,14,5,0
21340,65,36,9
21341,36,12,1
21342,113,61,12
21343,45,12,1
21344,107,60,10
21345,81,16,1
21346,105,71,8
21347,64,20,5
21348,245,58,3
21349,170,35,12
21350,64,14,1
21351,15,5,0
21352,99,52,14
21353,44,13,1
21354,89,61,6
21355,45,13,1
21356,80,60,6
21357,933,187,1
21358,139,80,9
21359,312,75,33
21360,175,23,15
21361,144,23,14
21362,142,23,13
21363,134,23,12
21364,132,23,11
21365,127,23,10
21366,123,23,9
21367,121,23,8
21368,117,23,7
21369,113,23,6
21370,109,23,5
21371,106,23,4
21372,102,23,3
21373,75,23,2
21374,652,63,2
21375,1154,187,61
21376,353,54,15
21377,111,14,2
21378,257,38,5
21379,541,25,6
21380,15,5,0
21381,90,36,9
21382,158,28,1
21383,96,66,8
21384,79,24,7
21385,56,23,2
21386,227,50,3
21387,324,56,12
21388,689,79,14
21389,18,5,0
21390,78,41,10
21391,38,12,1
21392,109,61,14
21393,49,12,1
21394,81,53,7
21395,36,12,1
21396,107,60,11
21397,113,19,1
21398,113,77,8
21399,74,22,7
21400,317,61,3
21401,197,29,8
21402,16,5,0
21403,85,45,11
21404,36,13,1
21405,83,61,6
21406,34,13,1
21407,230,105,8
21408,94,20,4
21409,14,5,0
21410,66,38,9
21411,35,13,1
21412,226,102,8
21413,37,13,2
21414,107,20,5
21415,15,5,0
21416,68,36,9
21417,35,12,1
21418,110,61,13
21419,36,12,1
21420,102,60,10
21421,152,25,1
21422,113,73,8
21423,83,24,9
21424,350,62,6
21425,267,33,8
21426,17,5,0
21427,99,52,14
21428,36,13,1
21429,85,61,6
21430,37,13,1
21431,77,60,6
21432,212,40,1
21433,103,69,9
21434,111,31,11
21435,73,23,4
21436,63,23,3
21437,53,23,2
21438,272,63,2
21439,339,70,21
21440,269,36,10
21441,279,43,9
21442,16,5,0
21443,66,38,9
21444,37,13,1
21445,246,102,8
21446,37,13,2
21447,111,20,5
21448,15,5,0
21449,68,36,9
21450,36,12,1
21451,106,61,12
21452,37,12,1
21453,112,60,10
21454,82,16,1
21455,105,71,8
21456,66,20,5
21457,374,62,6
21458,328,42,14
21459,141,22,3
21460,17,5,0
21461,117,42,15
21462,1967,75,9
21463,58,6,1
21464,87,45,11
21465,35,13,1
21466,82,61,6
21467,579,99,1
21468,113,74,9
21469,174,51,21
21470,120,23,9
21471,97,23,8
21472,91,23,7
21473,90,23,6
21474,88,23,5
21475,80,23,4
21476,78,23,3
21477,66,23,2
21478,407,59,2
21479,827,137,42
21480,299,31,5
21481,335,45,8
21482,129,15,3
21483,185,19,4
21484,17,5,0
21485,70,36,9
21486,37,12,1
21487,121,61,12
21488,36,12,1
21489,118,60,10
21490,130,21,1
21491,110,73,8
21492,78,23,8
21493,460,58,3
21494,457,56,18
21495,414,69,12
21496,127,15,3
21497,102,19,4
21498,15,5,0
21499,68,36,9
21500,39,12,1
21501,105,61,12
21502,39,12,1
21503,110,60,10
21504,87,16,1
21505,106,71,8
21506,65,20,5
21507,421,58,3
21508,309,42,17
21509,187,29,6
21510,17,5,0
21511,85,45,11
21512,46,13,1
21513,85,61,6
21514,303,52,1
21515,115,70,9
21516,128,35,13
21517,82,23,5
21518,68,23,4
21519,64,23,3
21520,55,23,2
21521,320,59,3
21522,603,92,38
21523,464,68,16
21524,145,14,2
21525,322,38,5
21526,112,19,4
21527,16,5,0
21528,68,36,9
21529,44,12,1
21530,108,61,12
21531,39,12,1
21532,103,60,10
21533,352,21,1
21534,114,76,8
21535,186,49,23
21536,81,23,5
21537,69,23,4
21538,66,23,3
21539,60,23,2
21540,557,58,3
21541,609,95,32
21542,17,5,0
21543,71,38,9
21544,39,13,1
21545,279,102,8
21546,124,20,4
21547,15,5,0
21548,69,38,9
21549,38,13,1
21550,269,102,8
21551,39,13,2
21552,184,20,5
21553,16,5,0
21554,69,36,9
21555,36,12,1
21556,113,61,13
21557,38,12,1
21558,105,60,10
21559,190,22,1
21560,118,73,8
21561,81,23,8
21562,507,62,6
21563,412,42,12
21564,362,43,9
21565,16,5,0
21566,68,38,9
21567,37,13,1
21568,270,102,8
21569,38,13,2
21570,246,26,7
21571,15,5,0
21572,68,36,9
21573,38,12,1
21574,102,61,12
21575,47,12,1
21576,107,60,10
21577,164,28,1
21578,113,74,8
21579,123,34,14
21580,59,23,2
21581,567,62,6
21582,463,58,11
21583,242,25,5
21584,16,5,0
21585,71,36,9
21586,40,12,1
21587,110,61,13
21588,38,12,1
21589,103,60,10
21590,118,21,1
21591,114,73,8
21592,77,23,8
21593,521,58,3
21594,278,29,8
21595,17,5,0
21596,87,45,11
21597,40,13,1
21598,83,61,6
21599,214,39,1
21600,103,69,9
21601,104,31,11
21602,72,23,4
21603,65,23,3
21604,55,23,2
21605,308,59,2
21606,422,65,17
